sec,secHelpText,group_id,rst_ID,rst_RecTypeID,rst_DetailTypeID,rst_DisplayName,rst_DisplayHelpText,rst_DisplayExtendedDescription,rst_DisplayOrder,rst_DisplayWidth,rst_DisplayHeight,rst_DefaultValue,rst_RecordMatchOrder,rst_CalcFunctionID,rst_CalcFieldMask,rst_RequirementType,rst_NonOwnerVisibility,rst_Status,rst_MayModify,rst_OriginatingDBID,rst_IDInOriginatingDB,rst_MaxValues,rst_MinValues,rst_InitialRepeats,rst_DisplayDetailTypeGroupID,rst_FilteredJsonTermIDTree,rst_PtrFilteredIDs,rst_CreateChildIfRecPtr,rst_PointerMode,rst_PointerBrowseFilter,rst_OrderForThumbnailGeneration,rst_TermIDTreeNonSelectableIDs,rst_ShowDetailCertainty,rst_ShowDetailAnnotation,rst_NumericLargestValueUsed,rst_EntryMask,rst_Modified,rst_LocallyModified,rst_SemanticReferenceURL,rst_TermsAsButtons,rty_ID,rty_Name,rty_OrderInGroup,rty_Description,rty_TitleMask,rty_CanonicalTitleMask,rty_Plural,rty_Status,rty_OriginatingDBID,rty_NameInOriginatingDB,rty_IDInOriginatingDB,rty_NonOwnerVisibility,rty_ShowInLists,rty_RecTypeGroupID,rty_RecTypeModelIDs,rty_FlagAsFieldset,rty_ReferenceURL,rty_AlternativeRecEditor,rty_Type,rty_ShowURLOnEditForm,rty_ShowDescriptionOnEditForm,rty_Modified,rty_LocallyModified,dty_ID,dty_Name,dty_Documentation,dty_Type,dty_HelpText,dty_ExtendedDescription,dty_EntryMask,dty_Status,dty_OriginatingDBID,dty_NameInOriginatingDB,dty_IDInOriginatingDB,dty_DetailTypeGroupID,dty_OrderInGroup,dty_JsonTermIDTree,dty_TermIDTreeNonSelectableIDs,dty_PtrTargetRectypeIDs,dty_FieldSetRectypeID,dty_ShowInLists,dty_NonOwnerVisibility,dty_Modified,dty_LocallyModified,dty_SemanticReferenceURL,trm_TreeID,trm_Label,trm_Description,n_vocabTerms,vocabTerms
Identification,,1,3119,93,57,Identification,,,0,60,0,,0,0,,optional,public,open,open,2,3119,1,1,1,1,,,false,addorbrowse,,0,,false,false,0,,2023-01-05 14:03:52,9,,false,93,Ethnic Group,0,An ethnic group,[2-1],[2-1],Ethnic Groups,open,1197,Ethnic Group,73,viewable,true,14,,false,,,normal,false,true,2021-12-31 07:56:27,true,57,Header 1,Please document the nature of this detail type (field)) ...,separator, ,,,open,2,Header 1,57,139,0,,[],[],0,false,viewable,2021-12-31 05:59:44,true,,,,,,
Identification,,1,3120,93,1,Name,The main name of the ethnic group,,1,60,0,,0,0,,required,public,open,open,2,3120,1,1,1,1,,,false,addorbrowse,,0,,false,false,0,,2023-01-05 14:03:52,9,,false,93,Ethnic Group,0,An ethnic group,[2-1],[2-1],Ethnic Groups,open,1197,Ethnic Group,73,viewable,true,14,,false,,,normal,false,true,2021-12-31 07:56:27,true,1,place_name,Name or phrase used to identify the represented object/entity,freetext,"Commonly used name of the place. Do not abbreviate or use hierarchichal naming (put that under country, state etc.)",,,reserved,2,Name,1,1,0,,[],[],0,true,viewable,2024-08-23 15:27:48,true,,,,,,
Description,.,2,3121,93,1048,Description,.,,2,60,0,,0,0,,optional,public,open,open,2,3121,1,1,1,1,,,false,addorbrowse,,0,,false,false,0,,2023-01-05 14:03:52,9,,false,93,Ethnic Group,0,An ethnic group,[2-1],[2-1],Ethnic Groups,open,1197,Ethnic Group,73,viewable,true,14,,false,,,normal,false,true,2021-12-31 07:56:27,true,1048,Header 10,Please document the nature of this detail type (field)) ...,separator,.,,,open,9,Header 1,57,139,0,,[],[],0,false,viewable,2021-12-30 19:03:05,true,,,,,,
Description,.,2,3122,93,3,Description,Description of the group,,3,100,0,,0,0,,recommended,public,open,open,2,3122,1,0,1,1,,,false,addorbrowse,,0,,false,false,0,,2023-01-05 14:03:52,9,,false,93,Ethnic Group,0,An ethnic group,[2-1],[2-1],Ethnic Groups,open,1197,Ethnic Group,73,viewable,true,14,,false,,,normal,false,true,2021-12-31 07:56:27,true,3,Short summary,Short summary or description of the object/entity,blocktext,"Short summary, typically used in annotated listings, information popups and so forth. Aim for 100 - 200 words.",,,reserved,2,Short summary,3,1,0,,[],[],0,true,viewable,2012-10-15 12:07:35,true,,,,,,
Description,.,2,3123,93,1049,Language spoken,the language spoken by the ethnic group,,4,0,0,,0,0,,recommended,public,open,open,2,3123,0,0,1,1,,,false,addorbrowse,,0,,false,false,0,,2023-01-05 14:03:52,9,,false,93,Ethnic Group,0,An ethnic group,[2-1],[2-1],Ethnic Groups,open,1197,Ethnic Group,73,viewable,true,14,,false,,,normal,false,true,2021-12-31 07:56:27,true,1049,Language spoken,Please document the nature of this detail type (field)) ...,enum,the language spoken by the person or group,,,open,1197,Language spoken,484,8,0,496,[],[],0,true,viewable,2021-12-30 17:55:08,true,,496,Heurist Language,Common languages vocabulary,43,"{'English (EN, ENG)'={'description': NULL, 'url': NULL, 'id': 460}, 'Arabic (AR, ARA)'={'description': NULL, 'url': NULL, 'id': 461}, 'Yiddish (YI, YID)'={'description': NULL, 'url': NULL, 'id': 462}, 'Hebrew (HE, HEB)'={'description': NULL, 'url': NULL, 'id': 463}, 'French (FR, FRE)'={'description': NULL, 'url': NULL, 'id': 464}, 'Italian (IT, ITA)'={'description': NULL, 'url': NULL, 'id': 465}, 'Spanish (ES, SPA)'={'description': NULL, 'url': NULL, 'id': 466}, 'Dutch (NL, DUTENG)'={'description': NULL, 'url': NULL, 'id': 467}, 'Danish (DA, DAN)'={'description': NULL, 'url': NULL, 'id': 468}, 'Norwegian (NO, NOR)'={'description': NULL, 'url': NULL, 'id': 469}, 'Portuguese} (PT, POR)'={'description': NULL, 'url': NULL, 'id': 470}, 'German (DE, GER)'={'description': NULL, 'url': NULL, 'id': 471}, 'Greek (EL, GRE)'={'description': NULL, 'url': NULL, 'id': 472}, 'Turkish (TR, TUR)'={'description': NULL, 'url': NULL, 'id': 473}, 'Russian (RU, RUS)'={'description': NULL, 'url': NULL, 'id': 474}, 'Ukrainian (UK, UKR)'={'description': NULL, 'url': NULL, 'id': 475}, 'Swedish (SV, SWE)'={'description': NULL, 'url': NULL, 'id': 476}, 'Finish (FI, FIN)'={'description': NULL, 'url': NULL, 'id': 477}, 'Latvian (LV, LAV)'={'description': NULL, 'url': NULL, 'id': 478}, 'Estonian (ET, EST)'={'description': NULL, 'url': NULL, 'id': 479}, 'Hungarian (HU, HUN)'={'description': NULL, 'url': NULL, 'id': 480}, 'Czech (CS, CZE)'={'description': NULL, 'url': NULL, 'id': 481}, 'Polish (PL, ENG)'={'description': NULL, 'url': NULL, 'id': 482}, 'Slovak (EN, POL)'={'description': NULL, 'url': NULL, 'id': 483}, 'Serbian (EN, SCR)'={'description': NULL, 'url': NULL, 'id': 484}, 'Croatian (HR, SCC)'={'description': NULL, 'url': NULL, 'id': 485}, 'Swahili (SW, SWA)'={'description': NULL, 'url': NULL, 'id': 486}, 'Chinese (ZH, CHI)'={'description': NULL, 'url': NULL, 'id': 487}, 'Indonesian (ID, IND)'={'description': NULL, 'url': NULL, 'id': 488}, 'Hindi (HI, HIN)'={'description': NULL, 'url': NULL, 'id': 489}, 'Japanese (JA, JPN)'={'description': NULL, 'url': NULL, 'id': 490}, 'Malay (MS, MAL)'={'description': NULL, 'url': NULL, 'id': 491}, 'Korean (KO, KOR)'={'description': NULL, 'url': NULL, 'id': 492}, 'Vietnamese (VI, VIE)'={'description': NULL, 'url': NULL, 'id': 493}, 'Thai (TH, THA)'={'description': NULL, 'url': NULL, 'id': 494}, 'Khmer (KM, CAM)'={'description': NULL, 'url': NULL, 'id': 495}, ~Other={'description': NULL, 'url': NULL, 'id': 5426}, Akkadian={'description': NULL, 'url': NULL, 'id': 6860}, Ancient Egyptian={'description': NULL, 'url': NULL, 'id': 6861}, Bantu={'description': NULL, 'url': NULL, 'id': 6862}, Latin={'description': NULL, 'url': NULL, 'id': 6863}, Sumerian={'description': NULL, 'url': NULL, 'id': 6864}, pro={'description': 'Provençal, Old (to 1500);occitan, Old (to 1500)', 'url': NULL, 'id': 9564}}"
Description,.,2,3124,93,238,Place,A pointer to a place or location record associated with this group,,5,0,0,,0,0,,recommended,public,open,open,2,3124,0,0,1,1,,,false,addorbrowse,,0,,false,false,0,,2023-01-05 14:03:52,9,,false,93,Ethnic Group,0,An ethnic group,[2-1],[2-1],Ethnic Groups,open,1197,Ethnic Group,73,viewable,true,14,,false,,,normal,false,true,2021-12-31 07:56:27,true,238,Place,Please document the nature of this detail type (field)) ...,resource,A pointer to a place or location record,,,reserved,9,Place,78,114,0,,[],[12],0,true,viewable,2021-12-31 04:57:19,true,,,,,,
