sec,secHelpText,group_id,rst_ID,rst_RecTypeID,rst_DetailTypeID,rst_DisplayName,rst_DisplayHelpText,rst_DisplayExtendedDescription,rst_DisplayOrder,rst_DisplayWidth,rst_DisplayHeight,rst_DefaultValue,rst_RecordMatchOrder,rst_CalcFunctionID,rst_CalcFieldMask,rst_RequirementType,rst_NonOwnerVisibility,rst_Status,rst_MayModify,rst_OriginatingDBID,rst_IDInOriginatingDB,rst_MaxValues,rst_MinValues,rst_InitialRepeats,rst_DisplayDetailTypeGroupID,rst_FilteredJsonTermIDTree,rst_PtrFilteredIDs,rst_CreateChildIfRecPtr,rst_PointerMode,rst_PointerBrowseFilter,rst_OrderForThumbnailGeneration,rst_TermIDTreeNonSelectableIDs,rst_ShowDetailCertainty,rst_ShowDetailAnnotation,rst_NumericLargestValueUsed,rst_EntryMask,rst_Modified,rst_LocallyModified,rst_SemanticReferenceURL,rst_TermsAsButtons,rty_ID,rty_Name,rty_OrderInGroup,rty_Description,rty_TitleMask,rty_CanonicalTitleMask,rty_Plural,rty_Status,rty_OriginatingDBID,rty_NameInOriginatingDB,rty_IDInOriginatingDB,rty_NonOwnerVisibility,rty_ShowInLists,rty_RecTypeGroupID,rty_RecTypeModelIDs,rty_FlagAsFieldset,rty_ReferenceURL,rty_AlternativeRecEditor,rty_Type,rty_ShowURLOnEditForm,rty_ShowDescriptionOnEditForm,rty_Modified,rty_LocallyModified,dty_ID,dty_Name,dty_Documentation,dty_Type,dty_HelpText,dty_ExtendedDescription,dty_EntryMask,dty_Status,dty_OriginatingDBID,dty_NameInOriginatingDB,dty_IDInOriginatingDB,dty_DetailTypeGroupID,dty_OrderInGroup,dty_JsonTermIDTree,dty_TermIDTreeNonSelectableIDs,dty_PtrTargetRectypeIDs,dty_FieldSetRectypeID,dty_ShowInLists,dty_NonOwnerVisibility,dty_Modified,dty_LocallyModified,dty_SemanticReferenceURL,trm_TreeID,trm_Label,trm_Description,n_vocabTerms,vocabTerms
General Info, ,1,3910,128,57,General Info, ,,0,100,3,tabs,0,,,recommended,public,open,open,0,,1,0,1,,,,false,dropdown_add,,,,false,false,,,2024-10-15 10:44:06,0,,false,128,footnote,0,"Annotation connecting an item to an external source of information / reference, including page numbers and/or quoted text.","[1339.rectitle], [1278], [1340]",160,footnotes,open,0,footnote,128,viewable,true,23,,false,,,normal,false,true,2024-10-15 17:07:54,false,57,Header 1,Please document the nature of this detail type (field)) ...,separator, ,,,open,2,Header 1,57,139,0,,[],[],0,false,viewable,2021-12-31 05:59:44,true,,,,,,
General Info, ,1,3911,128,1339,stated_in,"Source in which the information is stated.<br><a target=\""_blank\"" href=\""https://www.wikidata.org/wiki/Property:P248\"">P248</a>",,1,100,3,,0,,,required,public,open,open,0,,1,0,1,,,,false,dropdown_add,,,,false,false,,,2024-10-15 10:49:10,0,https://www.wikidata.org/wiki/Property:P248,false,128,footnote,0,"Annotation connecting an item to an external source of information / reference, including page numbers and/or quoted text.","[1339.rectitle], [1278], [1340]",160,footnotes,open,0,footnote,128,viewable,true,23,,false,,,normal,false,true,2024-10-15 17:07:54,false,1339,stated_in,Please document the nature of this detail type (field)) ...,resource,"Source in which the information is stated.<br><a target=\""_blank\"" href=\""https://www.wikidata.org/wiki/Property:P248\"">P248</a>",,,open,0,stated_in,1339,1,0,,[],"[70, 69, 73, 77, 72]",,true,viewable,2024-10-15 10:49:10,false,https://www.wikidata.org/wiki/Property:P248,,,,,
General Info, ,1,3912,128,1340,pages,"Page number(s) of the source in which the information is stated.<br><a target=\""_blank\"" href=\""https://www.wikidata.org/wiki/Property:P304\"">P304</a>",,2,10,3,,0,,,required,public,open,open,0,,1,0,1,,,,false,dropdown_add,,,,false,false,,,2024-10-15 10:51:54,0,https://www.wikidata.org/wiki/Property:P304,false,128,footnote,0,"Annotation connecting an item to an external source of information / reference, including page numbers and/or quoted text.","[1339.rectitle], [1278], [1340]",160,footnotes,open,0,footnote,128,viewable,true,23,,false,,,normal,false,true,2024-10-15 17:07:54,false,1340,pages,Please document the nature of this detail type (field)) ...,freetext,"Page number(s) of the source in which the information is stated.<br><a target=\""_blank\"" href=\""https://www.wikidata.org/wiki/Property:P304\"">P304</a>",,,open,0,pages,1340,1,0,,[],[],,true,viewable,2024-10-15 10:51:25,false,https://www.wikidata.org/wiki/Property:P304,,,,,
General Info, ,1,3914,128,1278,reference_prefix,"Prefix or other key used in a dictionary or encyclopedia to refer to an entry, i.e. \""AnsMetz.\""",,3,100,3,,0,,,recommended,public,open,open,0,,1,0,1,,,,false,dropdown_add,,,,false,false,,,2024-10-15 10:58:59,0,,false,128,footnote,0,"Annotation connecting an item to an external source of information / reference, including page numbers and/or quoted text.","[1339.rectitle], [1278], [1340]",160,footnotes,open,0,footnote,128,viewable,true,23,,false,,,normal,false,true,2024-10-15 17:07:54,false,1278,reference_prefix,Please document the nature of this detail type (field)) ...,freetext,"Prefix or other key used in a dictionary or encyclopedia to refer to an entry, i.e. \""AnsMetz.\""",,,open,0,reference_prefix,1278,1,0,,[],[],,true,viewable,2024-08-29 15:20:33,false,,,,,,
General Info, ,1,3913,128,1277,quotation,Quotation from the source of information.,,4,100,5,,0,,,optional,public,open,open,0,,1,0,1,,,,false,dropdown_add,,,,false,false,,,2024-10-15 10:58:59,0,,false,128,footnote,0,"Annotation connecting an item to an external source of information / reference, including page numbers and/or quoted text.","[1339.rectitle], [1278], [1340]",160,footnotes,open,0,footnote,128,viewable,true,23,,false,,,normal,false,true,2024-10-15 17:07:54,false,1277,quotation,Please document the nature of this detail type (field)) ...,blocktext,Quotation from the source of information.,,,open,0,quotation,1277,1,0,,[],[],,true,viewable,2024-08-29 15:03:16,false,,,,,,
