sec,secHelpText,group_id,rst_ID,rst_RecTypeID,rst_DetailTypeID,rst_DisplayName,rst_DisplayHelpText,rst_DisplayExtendedDescription,rst_DisplayOrder,rst_DisplayWidth,rst_DisplayHeight,rst_DefaultValue,rst_RecordMatchOrder,rst_CalcFunctionID,rst_CalcFieldMask,rst_RequirementType,rst_NonOwnerVisibility,rst_Status,rst_MayModify,rst_OriginatingDBID,rst_IDInOriginatingDB,rst_MaxValues,rst_MinValues,rst_InitialRepeats,rst_DisplayDetailTypeGroupID,rst_FilteredJsonTermIDTree,rst_PtrFilteredIDs,rst_CreateChildIfRecPtr,rst_PointerMode,rst_PointerBrowseFilter,rst_OrderForThumbnailGeneration,rst_TermIDTreeNonSelectableIDs,rst_ShowDetailCertainty,rst_ShowDetailAnnotation,rst_NumericLargestValueUsed,rst_EntryMask,rst_Modified,rst_LocallyModified,rst_SemanticReferenceURL,rst_TermsAsButtons,rty_ID,rty_Name,rty_OrderInGroup,rty_Description,rty_TitleMask,rty_CanonicalTitleMask,rty_Plural,rty_Status,rty_OriginatingDBID,rty_NameInOriginatingDB,rty_IDInOriginatingDB,rty_NonOwnerVisibility,rty_ShowInLists,rty_RecTypeGroupID,rty_RecTypeModelIDs,rty_FlagAsFieldset,rty_ReferenceURL,rty_AlternativeRecEditor,rty_Type,rty_ShowURLOnEditForm,rty_ShowDescriptionOnEditForm,rty_Modified,rty_LocallyModified,dty_ID,dty_Name,dty_Documentation,dty_Type,dty_HelpText,dty_ExtendedDescription,dty_EntryMask,dty_Status,dty_OriginatingDBID,dty_NameInOriginatingDB,dty_IDInOriginatingDB,dty_DetailTypeGroupID,dty_OrderInGroup,dty_JsonTermIDTree,dty_TermIDTreeNonSelectableIDs,dty_PtrTargetRectypeIDs,dty_FieldSetRectypeID,dty_ShowInLists,dty_NonOwnerVisibility,dty_Modified,dty_LocallyModified,dty_SemanticReferenceURL,trm_TreeID,trm_Label,trm_Description,n_vocabTerms,vocabTerms
Label Components,,1,3655,117,57,Label Components,,,0,100,3,tabs,0,,,optional,public,open,open,0,,1,0,1,,,,false,dropdown_add,,,,false,false,,,2024-08-28 13:20:21,0,,false,117,genre,0,"The category of a literary work, which can be broad (genre) or specific (subgenre).",[1244],160,genres,open,0,genre,117,viewable,true,23,,false,,,normal,false,true,2024-08-28 16:24:42,false,57,Header 1,Please document the nature of this detail type (field)) ...,separator, ,,,open,2,Header 1,57,139,0,,[],[],0,false,viewable,2021-12-31 05:59:44,true,,,,,,
Label Components,,1,3658,117,1244,preferred_name,Received or primary name by which the entity is known.,,1,100,3,,0,,,required,public,open,open,0,,1,0,1,,,,false,dropdown_add,,,,false,false,,,2024-08-28 13:20:32,0,,false,117,genre,0,"The category of a literary work, which can be broad (genre) or specific (subgenre).",[1244],160,genres,open,0,genre,117,viewable,true,23,,false,,,normal,false,true,2024-08-28 16:24:42,false,1244,preferred_name,Please document the nature of this detail type (field)) ...,freetext,Received or primary name by which the entity is known.,,,open,0,preferred_name,1244,1,0,,[],[],,true,viewable,2024-08-27 15:57:52,false,,,,,,
Label Components,,1,3659,117,1259,parent_genre,A broader category of literary composition to which this subgenre belongs.,,2,100,3,,0,,,optional,public,open,open,0,,1,0,1,,,,false,dropdown_add,,,,false,false,,,2024-08-28 16:03:01,0,,false,117,genre,0,"The category of a literary work, which can be broad (genre) or specific (subgenre).",[1244],160,genres,open,0,genre,117,viewable,true,23,,false,,,normal,false,true,2024-08-28 16:24:42,false,1259,parent_genre,Please document the nature of this detail type (field)) ...,resource,A broader category of literary composition to which this subgenre belongs.,,,open,0,parent_genre,1259,1,0,,[],[117],,true,viewable,2024-08-28 13:21:13,false,,,,,,
Label Components,,1,3696,117,132,alternative_names,"Alternative names or titles, use for simple alternatives where additional metadata is not needed",,3,100,3,,0,,,recommended,public,open,open,0,,0,0,1,,,,false,dropdown_add,,,,false,false,,,2024-09-05 17:50:54,0,,false,117,genre,0,"The category of a literary work, which can be broad (genre) or specific (subgenre).",[1244],160,genres,open,0,genre,117,viewable,true,23,,false,,,normal,false,true,2024-08-28 16:24:42,false,132,alternative_names,,freetext,"Alternative names or titles, use for simple alternatives where additional metadata is not needed.",,,open,3,Title - alternate,1009,1,0,,[],[],0,true,viewable,2024-09-24 11:33:39,true,,,,,,
Description, ,2,3656,117,58,Description, ,,4,100,3,tabs,0,,,recommended,public,open,open,0,,1,0,1,,,,false,dropdown_add,,,,false,false,,,2024-09-05 17:50:54,0,,false,117,genre,0,"The category of a literary work, which can be broad (genre) or specific (subgenre).",[1244],160,genres,open,0,genre,117,viewable,true,23,,false,,,normal,false,true,2024-08-28 16:24:42,false,58,Header 2,Please document the nature of this detail type (field)) ...,separator, ,,,open,2,Header 2,58,139,0,,[],[],0,false,viewable,2021-12-31 05:59:44,true,,,,,,
Description, ,2,3660,117,4,description,"An extended description, use this for free-format description up to 64K latin or 32K UTF characters",,5,100,3,,0,,,required,public,open,open,0,,1,0,1,,,,false,dropdown_add,,,,false,false,,,2024-09-05 17:50:54,0,,false,117,genre,0,"The category of a literary work, which can be broad (genre) or specific (subgenre).",[1244],160,genres,open,0,genre,117,viewable,true,23,,false,,,normal,false,true,2024-08-28 16:24:42,false,4,Extended description,Extended description of the object/entity,blocktext,"An extended description, use this for free-format description up to 64K latin or 32K UTF characters",,,approved,2,Extended description,4,1,0,,[],[],0,true,viewable,2020-01-14 23:10:33,true,,,,,,
Description, ,2,3661,117,1260,archetype,Reference to an archetypical example of the entity.,,6,60,3,,0,,,optional,public,open,open,0,,0,0,1,,,,false,dropdown_add,,,,false,false,,,2024-09-05 17:50:54,0,,false,117,genre,0,"The category of a literary work, which can be broad (genre) or specific (subgenre).",[1244],160,genres,open,0,genre,117,viewable,true,23,,false,,,normal,false,true,2024-08-28 16:24:42,false,1260,archetype,Please document the nature of this detail type (field)) ...,freetext,Reference to an archetypical example of the entity.,,,open,0,archetype,1260,1,0,,[],[],,true,viewable,2024-08-28 13:22:41,false,,,,,,
References, ,3,3657,117,69,References, ,,7,100,3,tabs,0,,,recommended,public,open,open,0,,1,0,1,,,,false,dropdown_add,,,,false,false,,,2024-09-05 17:50:54,0,,false,117,genre,0,"The category of a literary work, which can be broad (genre) or specific (subgenre).",[1244],160,genres,open,0,genre,117,viewable,true,23,,false,,,normal,false,true,2024-08-28 16:24:42,false,69,Header 3,Please document the nature of this detail type (field)) ...,separator, ,,,open,2,Header 3,69,139,0,,[],[],0,false,viewable,2021-12-31 05:59:45,true,,,,,,
References, ,3,3662,117,1255,described_by_source,"Work where the item is described.<br>Property <a target=\""_blank\"" href=\""https://www.wikidata.org/wiki/Property:P1343\"">P1343</a><br>\nDescribed in source / written about in / described by encyclopedia / described by reference work",,8,100,3,,0,,,recommended,public,open,open,0,,0,0,1,,,,false,dropdown_add,,,,false,false,,,2024-10-15 11:27:18,0,https://www.wikidata.org/wiki/Property:P1343,false,117,genre,0,"The category of a literary work, which can be broad (genre) or specific (subgenre).",[1244],160,genres,open,0,genre,117,viewable,true,23,,false,,,normal,false,true,2024-08-28 16:24:42,false,1255,described_by_source,Please document the nature of this detail type (field)) ...,resource,"Work where the item is described.<br>Property <a target=\""_blank\"" href=\""https://www.wikidata.org/wiki/Property:P1343\"">P1343</a><br>\nDescribed in source / written about in / described by encyclopedia / described by reference work",,,open,0,described_by_source,1255,1,0,,[],"[73, 77, 128, 69, 70]",,true,viewable,2024-10-16 14:22:50,false,https://www.wikidata.org/wiki/Property:P1343,,,,,
References, ,3,3697,117,1269,described_at_URL,"Described at webpage.<br>Property <a target=\""_blank\"" href=\""https://www.wikidata.org/wiki/Property:P973\"">P973</a>",,9,60,3,,0,,,recommended,public,open,open,0,,0,0,1,,,,false,dropdown_add,,,,false,false,,,2024-10-15 11:24:05,0,,false,117,genre,0,"The category of a literary work, which can be broad (genre) or specific (subgenre).",[1244],160,genres,open,0,genre,117,viewable,true,23,,false,,,normal,false,true,2024-08-28 16:24:42,false,1269,described_at_URL,Please document the nature of this detail type (field)) ...,freetext,"Described at webpage.<br>Property <a target=\""_blank\"" href=\""https://www.wikidata.org/wiki/Property:P973\"">P973</a>",,,open,0,semantic_reference_uri,1269,1,0,,[],[],,true,viewable,2024-10-15 11:23:11,false,,,,,,
