sec,secHelpText,group_id,rst_ID,rst_RecTypeID,rst_DetailTypeID,rst_DisplayName,rst_DisplayHelpText,rst_DisplayExtendedDescription,rst_DisplayOrder,rst_DisplayWidth,rst_DisplayHeight,rst_DefaultValue,rst_RecordMatchOrder,rst_CalcFunctionID,rst_CalcFieldMask,rst_RequirementType,rst_NonOwnerVisibility,rst_Status,rst_MayModify,rst_OriginatingDBID,rst_IDInOriginatingDB,rst_MaxValues,rst_MinValues,rst_InitialRepeats,rst_DisplayDetailTypeGroupID,rst_FilteredJsonTermIDTree,rst_PtrFilteredIDs,rst_CreateChildIfRecPtr,rst_PointerMode,rst_PointerBrowseFilter,rst_OrderForThumbnailGeneration,rst_TermIDTreeNonSelectableIDs,rst_ShowDetailCertainty,rst_ShowDetailAnnotation,rst_NumericLargestValueUsed,rst_EntryMask,rst_Modified,rst_LocallyModified,rst_SemanticReferenceURL,rst_TermsAsButtons,rty_ID,rty_Name,rty_OrderInGroup,rty_Description,rty_TitleMask,rty_CanonicalTitleMask,rty_Plural,rty_Status,rty_OriginatingDBID,rty_NameInOriginatingDB,rty_IDInOriginatingDB,rty_NonOwnerVisibility,rty_ShowInLists,rty_RecTypeGroupID,rty_RecTypeModelIDs,rty_FlagAsFieldset,rty_ReferenceURL,rty_AlternativeRecEditor,rty_Type,rty_ShowURLOnEditForm,rty_ShowDescriptionOnEditForm,rty_Modified,rty_LocallyModified,dty_ID,dty_Name,dty_Documentation,dty_Type,dty_HelpText,dty_ExtendedDescription,dty_EntryMask,dty_Status,dty_OriginatingDBID,dty_NameInOriginatingDB,dty_IDInOriginatingDB,dty_DetailTypeGroupID,dty_OrderInGroup,dty_JsonTermIDTree,dty_TermIDTreeNonSelectableIDs,dty_PtrTargetRectypeIDs,dty_FieldSetRectypeID,dty_ShowInLists,dty_NonOwnerVisibility,dty_Modified,dty_LocallyModified,dty_SemanticReferenceURL,trm_TreeID,trm_Label,trm_Description,n_vocabTerms,vocabTerms
,,0,3127,94,1,Name of Team,The name of the team,,0,20,3,,0,0,,required,public,open,open,2,3127,1,1,1,1,,,false,addorbrowse,,0,,false,false,0,,2023-01-05 14:03:52,9,,false,94,Team,0,A team of people,[2-1] n= [1186-504] [2-16.rectitle] [[]],[2-1] n= [1186-504] [2-16.rectitle] [[[2-134.rectitle]]],Teams,open,1186,Team,61,viewable,true,14,,false,,,normal,false,true,2021-03-12 12:20:39,true,1,place_name,Name or phrase used to identify the represented object/entity,freetext,"Commonly used name of the place. Do not abbreviate or use hierarchichal naming (put that under country, state etc.)",,,reserved,2,Name,1,1,0,,[],[],0,true,viewable,2024-08-23 15:27:48,true,,,,,,
,,0,3128,94,1050,Number of People,The Number of People,,1,10,3,,0,0,,required,public,open,open,2,3128,1,1,1,1,,,false,addorbrowse,,0,,false,false,0,,2023-01-05 14:03:52,9,,false,94,Team,0,A team of people,[2-1] n= [1186-504] [2-16.rectitle] [[]],[2-1] n= [1186-504] [2-16.rectitle] [[[2-134.rectitle]]],Teams,open,1186,Team,61,viewable,true,14,,false,,,normal,false,true,2021-03-12 12:20:39,true,1050,Number of People,Please document the nature of this detail type (field)) ...,float,The Number of People,,,open,1186,Number of People,504,135,0,,[],[],0,true,viewable,2021-03-12 00:04:16,true,,,,,,
,,0,3129,94,16,Person,Reference (pointer) to a Person record (use Author/Creator field type where organisations as well as people may apply),,2,0,3,,0,0,,required,public,open,open,2,3129,0,1,1,1,,,false,addorbrowse,,0,,false,false,0,,2023-01-05 14:03:52,9,,false,94,Team,0,A team of people,[2-1] n= [1186-504] [2-16.rectitle] [[]],[2-1] n= [1186-504] [2-16.rectitle] [[[2-134.rectitle]]],Teams,open,1186,Team,61,viewable,true,14,,false,,,normal,false,true,2021-03-12 12:20:39,true,16,Person,Record pointer constrained to person records,resource,Reference (pointer) to a Person record (use Author/Creator field type where organisations as well as people may apply),,,reserved,2,Pointer to Person,16,8,0,,[],[10],0,true,viewable,2017-01-15 18:29:30,true,,,,,,
,,0,3130,94,4,Responsibilities,A description of the responsibilities of the team,,4,100,3,,0,0,,recommended,public,open,open,2,3130,1,0,1,1,,,false,addorbrowse,,0,,false,false,0,,2023-01-05 14:03:52,9,,false,94,Team,0,A team of people,[2-1] n= [1186-504] [2-16.rectitle] [[]],[2-1] n= [1186-504] [2-16.rectitle] [[[2-134.rectitle]]],Teams,open,1186,Team,61,viewable,true,14,,false,,,normal,false,true,2021-03-12 12:20:39,true,4,Extended description,Extended description of the object/entity,blocktext,"An extended description, use this for free-format description up to 64K latin or 32K UTF characters",,,approved,2,Extended description,4,1,0,,[],[],0,true,viewable,2020-01-14 23:10:33,true,,,,,,
