sec,secHelpText,group_id,rst_ID,rst_RecTypeID,rst_DetailTypeID,rst_DisplayName,rst_DisplayHelpText,rst_DisplayExtendedDescription,rst_DisplayOrder,rst_DisplayWidth,rst_DisplayHeight,rst_DefaultValue,rst_RecordMatchOrder,rst_CalcFunctionID,rst_CalcFieldMask,rst_RequirementType,rst_NonOwnerVisibility,rst_Status,rst_MayModify,rst_OriginatingDBID,rst_IDInOriginatingDB,rst_MaxValues,rst_MinValues,rst_InitialRepeats,rst_DisplayDetailTypeGroupID,rst_FilteredJsonTermIDTree,rst_PtrFilteredIDs,rst_CreateChildIfRecPtr,rst_PointerMode,rst_PointerBrowseFilter,rst_OrderForThumbnailGeneration,rst_TermIDTreeNonSelectableIDs,rst_ShowDetailCertainty,rst_ShowDetailAnnotation,rst_NumericLargestValueUsed,rst_EntryMask,rst_Modified,rst_LocallyModified,rst_SemanticReferenceURL,rst_TermsAsButtons,rty_ID,rty_Name,rty_OrderInGroup,rty_Description,rty_TitleMask,rty_CanonicalTitleMask,rty_Plural,rty_Status,rty_OriginatingDBID,rty_NameInOriginatingDB,rty_IDInOriginatingDB,rty_NonOwnerVisibility,rty_ShowInLists,rty_RecTypeGroupID,rty_RecTypeModelIDs,rty_FlagAsFieldset,rty_ReferenceURL,rty_AlternativeRecEditor,rty_Type,rty_ShowURLOnEditForm,rty_ShowDescriptionOnEditForm,rty_Modified,rty_LocallyModified,dty_ID,dty_Name,dty_Documentation,dty_Type,dty_HelpText,dty_ExtendedDescription,dty_EntryMask,dty_Status,dty_OriginatingDBID,dty_NameInOriginatingDB,dty_IDInOriginatingDB,dty_DetailTypeGroupID,dty_OrderInGroup,dty_JsonTermIDTree,dty_TermIDTreeNonSelectableIDs,dty_PtrTargetRectypeIDs,dty_FieldSetRectypeID,dty_ShowInLists,dty_NonOwnerVisibility,dty_Modified,dty_LocallyModified,dty_SemanticReferenceURL,trm_TreeID,trm_Label,trm_Description,n_vocabTerms,vocabTerms
Label Components,,1,3669,118,57,Label Components,,,0,100,3,tabs,0,,,optional,public,open,open,0,,1,0,1,,,,false,dropdown_add,,,,false,false,,,2024-08-28 13:29:21,0,,false,118,scripta,0,"The regional writing style, similar to the written version of a spoken dialect, as defined by <a class=\""link\"" target=\""_blank\"" href=\""https://doi.org/10.4000/books.pulg.347\"">Louis Remacle</a>.",[1244] ([1090.term]),160,scripta,open,0,scripta,118,viewable,true,23,,false,,,normal,false,true,2025-01-22 18:27:57,false,57,Header 1,Please document the nature of this detail type (field)) ...,separator, ,,,open,2,Header 1,57,139,0,,[],[],0,false,viewable,2021-12-31 05:59:44,true,,,,,,
Label Components,,1,3672,118,1244,preferred_name,Received or primary name by which the entity is known.,,1,100,3,,0,,,required,public,open,open,0,,1,0,1,,,,false,dropdown_add,,,,false,false,,,2024-08-28 13:29:31,0,,false,118,scripta,0,"The regional writing style, similar to the written version of a spoken dialect, as defined by <a class=\""link\"" target=\""_blank\"" href=\""https://doi.org/10.4000/books.pulg.347\"">Louis Remacle</a>.",[1244] ([1090.term]),160,scripta,open,0,scripta,118,viewable,true,23,,false,,,normal,false,true,2025-01-22 18:27:57,false,1244,preferred_name,Please document the nature of this detail type (field)) ...,freetext,Received or primary name by which the entity is known.,,,open,0,preferred_name,1244,1,0,,[],[],,true,viewable,2024-08-27 15:57:52,false,,,,,,
Description, ,2,3670,118,58,Description, ,,2,100,3,tabs,0,,,recommended,public,open,open,0,,1,0,1,,,,false,dropdown_add,,,,false,false,,,2024-08-28 13:29:28,0,,false,118,scripta,0,"The regional writing style, similar to the written version of a spoken dialect, as defined by <a class=\""link\"" target=\""_blank\"" href=\""https://doi.org/10.4000/books.pulg.347\"">Louis Remacle</a>.",[1244] ([1090.term]),160,scripta,open,0,scripta,118,viewable,true,23,,false,,,normal,false,true,2025-01-22 18:27:57,false,58,Header 2,Please document the nature of this detail type (field)) ...,separator, ,,,open,2,Header 2,58,139,0,,[],[],0,false,viewable,2021-12-31 05:59:44,true,,,,,,
Description, ,2,3673,118,4,description,"An extended description, use this for free-format description up to 64K latin or 32K UTF characters",,3,100,3,,0,,,required,public,open,open,0,,1,0,1,,,,false,dropdown_add,,,,false,false,,,2024-08-28 13:29:59,0,,false,118,scripta,0,"The regional writing style, similar to the written version of a spoken dialect, as defined by <a class=\""link\"" target=\""_blank\"" href=\""https://doi.org/10.4000/books.pulg.347\"">Louis Remacle</a>.",[1244] ([1090.term]),160,scripta,open,0,scripta,118,viewable,true,23,,false,,,normal,false,true,2025-01-22 18:27:57,false,4,Extended description,Extended description of the object/entity,blocktext,"An extended description, use this for free-format description up to 64K latin or 32K UTF characters",,,approved,2,Extended description,4,1,0,,[],[],0,true,viewable,2020-01-14 23:10:33,true,,,,,,
Description, ,2,3674,118,1090,language,Spoken language through which the entity is primarily expressed.,,4,100,3,,0,,,required,public,open,open,0,,1,0,1,,,,false,dropdown_add,,,,false,false,,,2025-02-12 13:54:39,0,,false,118,scripta,0,"The regional writing style, similar to the written version of a spoken dialect, as defined by <a class=\""link\"" target=\""_blank\"" href=\""https://doi.org/10.4000/books.pulg.347\"">Louis Remacle</a>.",[1244] ([1090.term]),160,scripta,open,0,scripta,118,viewable,true,23,,false,,,normal,false,true,2025-01-22 18:27:57,false,1090,language,Please document the nature of this detail type (field)) ...,enum,Spoken language through which the entity is primarily expressed.,,,open,0,language,1090,1,0,9469,[],[],,true,viewable,2024-08-28 14:59:27,false,,9469,Language,"A spoken language, through which a literary work is articulated into words.",24,"{'fro (Old French)'={'description': Old French, 'url': 'https://iso639-3.sil.org/code/fro', 'id': 9470}, 'pro (Occitan)'={'description': 'Old Occitan, Provençal', 'url': 'https://iso639-3.sil.org/code/pro', 'id': 9471}, 'fro_ENG (Anglo-Norman)'={'description': Anglo-Norman, 'url': NULL, 'id': 9472}, 'fro_ITA (Franco-Italian)'={'description': Franco-italian, 'url': NULL, 'id': 9473}, 'fro_PRO (Franco-Occitan)'={'description': Franco-Occitan, 'url': NULL, 'id': 9474}, 'frm (Middle French)'={'description': Middle French, 'url': 'https://iso639-3.sil.org/code/frm', 'id': 9557}, 'cat (Catalan)'={'description': Catalan, 'url': 'https://iso639-3.sil.org/code/cat', 'id': 9727}, 'dum (Middle Dutch)'={'description': Middle Dutch, 'url': 'https://iso639-3.sil.org/code/dum', 'id': 9728}, 'enm (Middle English)'={'description': Middle English, 'url': 'https://iso639-3.sil.org/code/enm', 'id': 9729}, 'ghg (Early Modern Irish)'={'description': 'Early Modern Irish, Hiberno-Scottish Gaelic', 'url': 'https://iso639-3.sil.org/code/ghg', 'id': 9732}, 'glg (Galician)'={'description': Galician, 'url': 'https://iso639-3.sil.org/code/glg', 'id': 9733}, 'glg_POR (Galician-Portugese)'={'description': Galician-Portugese, 'url': NULL, 'id': 9734}, 'gmh (Middle High German)'={'description': Middle High German, 'url': 'https://iso639-3.sil.org/code/gmh', 'id': 9735}, 'gml (Middle Low German)'={'description': Middle Low German, 'url': 'https://iso639-3.sil.org/code/gml', 'id': 9736}, 'ita (Italian)'={'description': Italian, 'url': 'https://iso639-3.sil.org/code/ita', 'id': 9738}, 'mga (Middle Irish)'={'description': Middle Irish, 'url': 'https://iso639-3.sil.org/code/mga', 'id': 9739}, 'non_WEST (West Old Norse)'={'description': West Old Norse, 'url': 'https://iso639-3.sil.org/code/non', 'id': 9740}, 'non_EAST (East Old Norse)'={'description': East Old Norse, 'url': NULL, 'id': 9741}, 'por (Portugese)'={'description': Portugese, 'url': 'https://iso639-3.sil.org/code/por', 'id': 9744}, 'spa (Spanish)'={'description': Spanish or Castilian, 'url': 'https://iso639-3.sil.org/code/spa', 'id': 9745}, 'wlm (Middle Welsh)'={'description': Middle Welsh, 'url': 'https://iso639-3.sil.org/code/wlm', 'id': 9746}, 'frp (Franco-Provençal)'={'description': Franco-provençal, 'url': NULL, 'id': 9838}, 'lat (Latin)'={'description': Latin, 'url': 'https://iso639-3.sil.org/code/lat', 'id': 9839}, 'sga (Old Irish)'={'description': Old Irish, 'url': 'https://iso639-3.sil.org/code/sga', 'id': 9842}}"
Description, ,2,3675,118,1261,region,Region in which the entity is primarily located.,,5,100,3,,0,,,recommended,public,open,open,0,,1,0,1,,,,false,dropdown_add,,,,false,false,,,2024-08-28 13:32:32,0,,false,118,scripta,0,"The regional writing style, similar to the written version of a spoken dialect, as defined by <a class=\""link\"" target=\""_blank\"" href=\""https://doi.org/10.4000/books.pulg.347\"">Louis Remacle</a>.",[1244] ([1090.term]),160,scripta,open,0,scripta,118,viewable,true,23,,false,,,normal,false,true,2025-01-22 18:27:57,false,1261,region,Please document the nature of this detail type (field)) ...,resource,Region in which the entity is primarily located.,,,open,0,region,1261,1,0,,[],[12],,true,viewable,2024-08-28 13:32:00,false,,,,,,
Description, ,2,3676,118,1262,region_note,Brief note about the region in which the entity is primarily located.,,6,100,3,,0,,,optional,public,open,open,0,,1,0,1,,,,false,dropdown_add,,,,false,false,,,2024-08-28 13:32:32,0,,false,118,scripta,0,"The regional writing style, similar to the written version of a spoken dialect, as defined by <a class=\""link\"" target=\""_blank\"" href=\""https://doi.org/10.4000/books.pulg.347\"">Louis Remacle</a>.",[1244] ([1090.term]),160,scripta,open,0,scripta,118,viewable,true,23,,false,,,normal,false,true,2025-01-22 18:27:57,false,1262,region_note,Please document the nature of this detail type (field)) ...,blocktext,Brief note about the region in which the entity is primarily located.,,,open,0,region_note,1262,1,0,,[],[],,true,viewable,2024-08-28 13:32:28,false,,,,,,
References, ,3,3671,118,69,References, ,,7,100,3,tabs,0,,,recommended,public,open,open,0,,1,0,1,,,,false,dropdown_add,,,,false,false,,,2024-08-28 13:32:28,0,,false,118,scripta,0,"The regional writing style, similar to the written version of a spoken dialect, as defined by <a class=\""link\"" target=\""_blank\"" href=\""https://doi.org/10.4000/books.pulg.347\"">Louis Remacle</a>.",[1244] ([1090.term]),160,scripta,open,0,scripta,118,viewable,true,23,,false,,,normal,false,true,2025-01-22 18:27:57,false,69,Header 3,Please document the nature of this detail type (field)) ...,separator, ,,,open,2,Header 3,69,139,0,,[],[],0,false,viewable,2021-12-31 05:59:45,true,,,,,,
References, ,3,3677,118,1255,described_by_source,"Work where the item is described.<br>Property <a target=\""_blank\"" href=\""https://www.wikidata.org/wiki/Property:P1343\"">P1343</a><br>\nDescribed in source / written about in / described by encyclopedia / described by reference work",,8,100,3,,0,,,recommended,public,open,open,0,,0,0,1,,,,false,dropdown_add,,,,false,false,,,2024-10-15 11:28:24,0,https://www.wikidata.org/wiki/Property:P1343,false,118,scripta,0,"The regional writing style, similar to the written version of a spoken dialect, as defined by <a class=\""link\"" target=\""_blank\"" href=\""https://doi.org/10.4000/books.pulg.347\"">Louis Remacle</a>.",[1244] ([1090.term]),160,scripta,open,0,scripta,118,viewable,true,23,,false,,,normal,false,true,2025-01-22 18:27:57,false,1255,described_by_source,Please document the nature of this detail type (field)) ...,resource,"Work where the item is described.<br>Property <a target=\""_blank\"" href=\""https://www.wikidata.org/wiki/Property:P1343\"">P1343</a><br>\nDescribed in source / written about in / described by encyclopedia / described by reference work",,,open,0,described_by_source,1255,1,0,,[],"[73, 77, 128, 69, 70]",,true,viewable,2024-10-16 14:22:50,false,https://www.wikidata.org/wiki/Property:P1343,,,,,
References, ,3,3876,118,1269,described_at_URL,"Described at webpage.<br>Property <a target=\""_blank\"" href=\""https://www.wikidata.org/wiki/Property:P973\"">P973</a>",,9,100,3,,0,,,recommended,public,open,open,0,,0,0,1,,,,false,dropdown_add,,,,false,false,,,2024-10-15 15:40:01,0,,false,118,scripta,0,"The regional writing style, similar to the written version of a spoken dialect, as defined by <a class=\""link\"" target=\""_blank\"" href=\""https://doi.org/10.4000/books.pulg.347\"">Louis Remacle</a>.",[1244] ([1090.term]),160,scripta,open,0,scripta,118,viewable,true,23,,false,,,normal,false,true,2025-01-22 18:27:57,false,1269,described_at_URL,Please document the nature of this detail type (field)) ...,freetext,"Described at webpage.<br>Property <a target=\""_blank\"" href=\""https://www.wikidata.org/wiki/Property:P973\"">P973</a>",,,open,0,semantic_reference_uri,1269,1,0,,[],[],,true,viewable,2024-10-15 11:23:11,false,,,,,,
