sec,secHelpText,group_id,rst_ID,rst_RecTypeID,rst_DetailTypeID,rst_DisplayName,rst_DisplayHelpText,rst_DisplayExtendedDescription,rst_DisplayOrder,rst_DisplayWidth,rst_DisplayHeight,rst_DefaultValue,rst_RecordMatchOrder,rst_CalcFunctionID,rst_CalcFieldMask,rst_RequirementType,rst_NonOwnerVisibility,rst_Status,rst_MayModify,rst_OriginatingDBID,rst_IDInOriginatingDB,rst_MaxValues,rst_MinValues,rst_InitialRepeats,rst_DisplayDetailTypeGroupID,rst_FilteredJsonTermIDTree,rst_PtrFilteredIDs,rst_CreateChildIfRecPtr,rst_PointerMode,rst_PointerBrowseFilter,rst_OrderForThumbnailGeneration,rst_TermIDTreeNonSelectableIDs,rst_ShowDetailCertainty,rst_ShowDetailAnnotation,rst_NumericLargestValueUsed,rst_EntryMask,rst_Modified,rst_LocallyModified,rst_SemanticReferenceURL,rst_TermsAsButtons,rty_ID,rty_Name,rty_OrderInGroup,rty_Description,rty_TitleMask,rty_CanonicalTitleMask,rty_Plural,rty_Status,rty_OriginatingDBID,rty_NameInOriginatingDB,rty_IDInOriginatingDB,rty_NonOwnerVisibility,rty_ShowInLists,rty_RecTypeGroupID,rty_RecTypeModelIDs,rty_FlagAsFieldset,rty_ReferenceURL,rty_AlternativeRecEditor,rty_Type,rty_ShowURLOnEditForm,rty_ShowDescriptionOnEditForm,rty_Modified,rty_LocallyModified,dty_ID,dty_Name,dty_Documentation,dty_Type,dty_HelpText,dty_ExtendedDescription,dty_EntryMask,dty_Status,dty_OriginatingDBID,dty_NameInOriginatingDB,dty_IDInOriginatingDB,dty_DetailTypeGroupID,dty_OrderInGroup,dty_JsonTermIDTree,dty_TermIDTreeNonSelectableIDs,dty_PtrTargetRectypeIDs,dty_FieldSetRectypeID,dty_ShowInLists,dty_NonOwnerVisibility,dty_Modified,dty_LocallyModified,dty_SemanticReferenceURL,trm_TreeID,trm_Label,trm_Description,n_vocabTerms,vocabTerms
Label Components,Data fields that also help human users search for and recognize this record in the database.,1,3858,127,57,Label Components,Data fields that also help human users search for and recognize this record in the database.,,0,100,3,tabs,0,,,optional,public,open,open,0,,1,0,1,,,,false,dropdown_add,,,,false,false,,,2024-09-05 17:24:13,0,,false,127,images,0,"A range of images from a digitization, which correspond to a discrete, uninterrupted series of pages or leafs of a part of a document.",[1314.1315.rectitle]\n ([1322]),160,images,open,0,images,127,viewable,true,23,,false,,,normal,false,true,2025-01-22 16:38:31,false,57,Header 1,Please document the nature of this detail type (field)) ...,separator, ,,,open,2,Header 1,57,139,0,,[],[],0,false,viewable,2021-12-31 05:59:44,true,,,,,,
Label Components,Data fields that also help human users search for and recognize this record in the database.,1,3860,127,1314,represents_pages,The portion (pages) of the document represented in the digitized images.,,1,100,3,,0,,,required,public,open,open,0,,1,0,1,,,,false,dropdown_add,,,,false,false,,,2024-09-05 17:25:43,0,,false,127,images,0,"A range of images from a digitization, which correspond to a discrete, uninterrupted series of pages or leafs of a part of a document.",[1314.1315.rectitle]\n ([1322]),160,images,open,0,images,127,viewable,true,23,,false,,,normal,false,true,2025-01-22 16:38:31,false,1314,represents_pages,Please document the nature of this detail type (field)) ...,resource,The portion (pages) of the document represented in the digitized images.,,,open,0,represents_pages,1314,1,0,,[],[125],,true,viewable,2024-09-05 17:25:43,false,,,,,,
Label Components,Data fields that also help human users search for and recognize this record in the database.,1,3870,127,1323,contained_in,"The digital object, which has a URL, from which this discrete range of images comes.",,2,100,3,,0,,,required,public,open,open,0,,1,0,1,,,,false,dropdown_add,,,,false,false,,,2024-09-05 17:42:17,0,,false,127,images,0,"A range of images from a digitization, which correspond to a discrete, uninterrupted series of pages or leafs of a part of a document.",[1314.1315.rectitle]\n ([1322]),160,images,open,0,images,127,viewable,true,23,,false,,,normal,false,true,2025-01-22 16:38:31,false,1323,contained_in,Please document the nature of this detail type (field)) ...,resource,"The digital object, which has a URL, from which this discrete range of images comes.",,,open,0,contained_in,1323,1,0,,[],[126],,true,viewable,2024-09-05 17:42:17,false,,,,,,
Description,Data fields about the general description of the entity.,2,3859,127,58,Description,Data fields about the general description of the entity.,,3,100,3,tabs,0,,,optional,public,open,open,0,,1,0,1,,,,false,dropdown_add,,,,false,false,,,2024-09-05 17:25:54,0,,false,127,images,0,"A range of images from a digitization, which correspond to a discrete, uninterrupted series of pages or leafs of a part of a document.",[1314.1315.rectitle]\n ([1322]),160,images,open,0,images,127,viewable,true,23,,false,,,normal,false,true,2025-01-22 16:38:31,false,58,Header 2,Please document the nature of this detail type (field)) ...,separator, ,,,open,2,Header 2,58,139,0,,[],[],0,false,viewable,2021-12-31 05:59:44,true,,,,,,
Description,Data fields about the general description of the entity.,2,3947,127,1197,first_image,The number of the first image in the series of images of the document\'s digitization.,,4,10,3,,0,,,required,public,open,open,0,,1,0,1,,,,false,dropdown_add,,,,false,false,,,2025-01-22 16:39:25,0,,false,127,images,0,"A range of images from a digitization, which correspond to a discrete, uninterrupted series of pages or leafs of a part of a document.",[1314.1315.rectitle]\n ([1322]),160,images,open,0,images,127,viewable,true,23,,false,,,normal,false,true,2025-01-22 16:38:31,false,1197,first_image,Please document the nature of this detail type (field)) ...,float,The number of the first image in the series of images of the document\'s digitization.,,,open,0,first_image,1197,1,0,,[],[],,true,viewable,2024-06-10 16:23:49,false,,,,,,
Description,Data fields about the general description of the entity.,2,3948,127,1198,last_image,"Within the series of related document\'s digital images, the last image that contains the text.",,5,10,3,,0,,,required,public,open,open,0,,1,0,1,,,,false,dropdown_add,,,,false,false,,,2025-01-22 16:39:28,0,,false,127,images,0,"A range of images from a digitization, which correspond to a discrete, uninterrupted series of pages or leafs of a part of a document.",[1314.1315.rectitle]\n ([1322]),160,images,open,0,images,127,viewable,true,23,,false,,,normal,false,true,2025-01-22 16:38:31,false,1198,last_image,Please document the nature of this detail type (field)) ...,float,"Within the series of related document\'s digital images, the last image that contains the text.",,,open,0,last_image,1198,1,0,,[],[],,true,viewable,2024-06-10 16:25:43,false,,,,,,
Description,Data fields about the general description of the entity.,2,3872,127,1322,corresponding_page_range,"A formatted string that represents the numbering at the start and end of the corresponding series of pages. <br>When a range of pages, separate the two numbers with two colons, i.e. \""1r::4v\"". <br>When a single page, do not include separator, i.e. \""1r\"".",,7,100,3,,0,,,required,public,open,open,0,,1,0,1,,,,false,dropdown_add,,,,false,false,,,2025-01-22 16:39:09,0,,false,127,images,0,"A range of images from a digitization, which correspond to a discrete, uninterrupted series of pages or leafs of a part of a document.",[1314.1315.rectitle]\n ([1322]),160,images,open,0,images,127,viewable,true,23,,false,,,normal,false,true,2025-01-22 16:38:31,false,1322,page_ranges,Please document the nature of this detail type (field)) ...,freetext,"A formatted string that represents the numbering on the beginning and end of an uninterrupted series of pages. <br>When a range of pages, separate the two numbers with two colons, i.e. \""1r::4v\"". <br>When a single page, do not include separator, i.e. \""1r\"".",,,open,0,page_ranges,1322,1,0,,[],[],,true,viewable,2024-09-05 17:45:34,false,,,,,,
